geometry,POI,address,node,nearest_sap,destination,sap_name,routes,walking_distance,WT,service_frequency,AWT,TAT,EDF,weighing_factor,accessibility_index,pop_density_per_sq_km,ZONE_NAME,WARD_NO
"POLYGON ((75.81927170636429 26.862673077474668, 75.81933676221583 26.871700915888468, 75.8294034146813 26.87164220139684, 75.82933755975323 26.862614385826785, 75.81927170636429 26.862673077474668))",POINT (75.82433736075538 26.867157736191107),,3784608787,POINT (581732.3848428136 2971841.2564309933),3784608645.0,KV3,"9A, 3, 27A, AC7, 4A, AC8",320,5.333333322666666,8.0,8.0,13.333333322666666,2.2500000018,1.0,2.2500000018,3443.7014426456594,BAGRU ANSIK,35
"POLYGON ((75.81933676221583 26.871700915888468, 75.81940184863686 26.880728742622306, 75.82946930055434 26.88067000528341, 75.8294034146813 26.87164220139684, 75.81933676221583 26.871700915888468))",POINT (75.8244028315238 26.876185557377372),,3784609544,POINT (581475.2199966435 2973048.7398436544),6731800032.0,RTO,"9A, 3, 27A, AC7, 4A, AC8",429,7.1499999857,8.0,8.0,15.1499999857,1.9801980216710784,1.0,1.9801980216710784,3443.7014426456594,BAGRU ANSIK,35
"POLYGON ((75.81940184863686 26.880728742622306, 75.81946696563793 26.88975655767348, 75.82953521738294 26.88969779748377, 75.82946930055434 26.88067000528341, 75.81940184863686 26.880728742622306))",POINT (75.82446833305475 26.885213366880564),,11209679262,POINT (581475.2199966435 2973048.7398436544),6731800032.0,RTO,"9A, 3, 27A, AC7, 4A, AC8",1868,31.133333271066665,8.0,8.0,39.13333327106666,0.766609881969359,1.0,0.766609881969359,8516.206158603505,MALVIYA NAGAR,46
"POLYGON ((75.81946696563793 26.88975655767348, 75.81953211322947 26.89878436103925, 75.82960116517772 26.898725577995172, 75.82953521738294 26.88969779748377, 75.81946696563793 26.88975655767348))",POINT (75.82453386535875 26.894241164697956),,321195779,POINT (582134.1060351927 2975253.891230592),316944100.0,RAJA PARK ,"7, 27A, AC7, 4A, AC8",416,6.933333319466667,8.0,8.0,14.933333319466666,2.008928573294005,1.0,2.008928573294005,8516.206158603505,MALVIYA NAGAR,46
"POLYGON ((75.81953211322947 26.89878436103925, 75.81959729142197 26.907812152716893, 75.82966714394928 26.907753346814946, 75.82960116517772 26.898725577995172, 75.81953211322947 26.89878436103925))",POINT (75.82459942844635 26.90326895082682),,317193328,POINT (581396.3466764356 2975582.287950716),8668323235.0,DHARAM SINGH CIRCLE,"7, 27A, AC7, 4A, AC8",875,14.583333304166668,8.0,8.0,22.583333304166665,1.3284132858485045,1.0,1.3284132858485045,21327.618041559464,ADARSH NAGAR,50
"POLYGON ((75.81959729142197 26.907812152716893, 75.81966250022593 26.91683993270369, 75.82973315370822 26.91678110394031, 75.82966714394928 26.907753346814946, 75.81959729142197 26.907812152716893))",POINT (75.82466502232808 26.912296725264437),,8642636231,POINT (581776.9258744813 2977336.240303016),317399470.0,SANGANERI GATE,"9A, AC5, AC1, 34, AC7, 4A, AC8",589,9.816666647033331,8.0,8.0,17.816666647033333,1.683816652931278,1.0,1.683816652931278,32530.281194335847,ADARSH NAGAR,51
"POLYGON ((75.81966250022593 26.91683993270369, 75.8197277396518 26.925867700996932, 75.82979919446517 26.925808849368583, 75.82973315370822 26.91678110394031, 75.81966250022593 26.91683993270369))",POINT (75.8247306470145 26.921324488008082),,317132508,POINT (582071.5115816877 2978193.079830795),8035833209.0,BADI CHOPAR,"9A, AC5, AC1, AC2, AC3, 34, AC7, 30",404,6.7333333198666665,8.0,8.0,14.733333319866666,2.0361990968837658,1.0,2.0361990968837658,46547.4792211274,KISHAN POLE,59
"POLYGON ((75.8197277396518 26.925867700996932, 75.81979300971012 26.934895457593885, 75.82986526623078 26.934836583097017, 75.82979919446517 26.925808849368583, 75.8197277396518 26.925867700996932))",POINT (75.82479630251619 26.93035223905504),,3349617642,POINT (582555.9548434971 2978858.8787626154),316420519.0,SUBHASH CHOWK,30,812,13.533333306266666,20.0,14.0,27.533333306266663,1.0895883787950915,0.5,0.5447941893975459,13122.26913467182,HAWA MAHAL,71
"POLYGON ((75.81979300971012 26.934895457593885, 75.81985831041139 26.94392320249184, 75.82993136901563 26.943864305122897, 75.82986526623078 26.934836583097017, 75.81979300971012 26.934895457593885))",POINT (75.8248619888437 26.939379978402584),,4785968195,POINT (582740.925506021 2979537.3431905215),8637887043.0,JORAWER SINGH GATE,"7, AC5, AC1, 34, 30",1161,19.3499999613,8.0,8.0,27.3499999613,1.096892140491763,1.0,1.096892140491763,13863.445472260388,HAWA MAHAL,70
"POLYGON ((75.81985831041139 26.94392320249184, 75.81992364176611 26.95295093568806, 75.82999750283041 26.952892015443513, 75.82993136901563 26.943864305122897, 75.81985831041139 26.94392320249184))",POINT (75.8249277060076 26.948407706047995),,1751130375,POINT (583117.8096858803 2980046.0517907757),2265674528.0,GOVIND NAGAR,"7, AC5, AC1",5379,89.64999982069999,8.0,8.0,97.6499998207,0.307219662622473,1.0,0.307219662622473,13863.445472260388,HAWA MAHAL,70
"POLYGON ((75.81992364176611 26.95295093568806, 75.8199890037848 26.961978657179852, 75.83006366768575 26.96191971405613, 75.82999750283041 26.952892015443513, 75.81992364176611 26.95295093568806))",POINT (75.8249934540185 26.957435421988563),,543076263,POINT (583575.1885564658 2981447.010486668),3993089115.0,JAL MAHAL,"AC5, AC1",6257,104.28333312476666,16.0,12.0,116.28333312476666,0.2579905408095878,0.5,0.1289952704047939,4127.213848731749,,
"POLYGON ((75.82868071012042 26.772335588135505, 75.82874625617988 26.781363520390144, 75.83880490391364 26.78130432015341, 75.83873856253538 26.77227641098572, 75.82868071012042 26.772335588135505))",POINT (75.83374260818906 26.776820050608283),,10227967292,POINT (583507.229814946 2964580.8345124293),4805541837.0,DWARKA PURI,"3, AC3",6306,105.0999997898,14.0,11.0,116.0999997898,0.258397933284369,0.5,0.1291989666421845,4127.213848731749,,
"POLYGON ((75.82874625617988 26.781363520390144, 75.82881183307876 26.79039144098863, 75.83887127650543 26.790332217661387, 75.83880490391364 26.78130432015341, 75.82874625617988 26.781363520390144))",POINT (75.83380856742116 26.785847965525626),,3848689552,POINT (583507.229814946 2964580.8345124293),4805541837.0,DWARKA PURI,"3, AC3",2600,43.33333324666666,14.0,11.0,54.33333324666666,0.5521472401445294,0.5,0.2760736200722647,4127.213848731749,,
"POLYGON ((75.82881183307876 26.79039144098863, 75.82887744082761 26.799419349928222, 75.83893768032145 26.799360103506924, 75.83887127650543 26.790332217661387, 75.82881183307876 26.79039144098863))",POINT (75.83387455768504 26.79487586878368),,6725791719,POINT (583507.229814946 2964580.8345124293),4805541837.0,DWARKA PURI,"3, AC3",1020,16.999999966,14.0,11.0,27.999999966,1.0714285727295918,0.5,0.5357142863647959,4127.213848731749,,
"POLYGON ((75.82887744082761 26.799419349928222, 75.82894307943688 26.808447247206207, 75.83900411537233 26.808387977687268, 75.83893768032145 26.799360103506924, 75.82887744082761 26.799419349928222))",POINT (75.83394057899129 26.8039037603797),,3848828689,POINT (582546.3049909844 2965040.074291421),3848829086.0,SEC. 16,27A,472,7.866666650933333,30.0,19.0,26.866666650933333,1.116625310827602,0.5,0.5583126554138009,3336.9779937530966,BAGRU ANSIK,33
"POLYGON ((75.82894307943688 26.808447247206207, 75.82900874891719 26.817475132819816, 75.83907058166876 26.81741584019969, 75.83900411537233 26.808387977687268, 75.82894307943688 26.808447247206207))",POINT (75.83400663135053 26.812931640310957),,4725693274,POINT (583137.95029687 2965321.5405066554),3778163400.0,NRI,27A,738,12.2999999754,30.0,19.0,31.2999999754,0.958466454427421,0.5,0.4792332272137105,3336.9779937530966,BAGRU ANSIK,33
"POLYGON ((75.82900874891719 26.817475132819816, 75.82907444927905 26.826503006766334, 75.8391370792214 26.82644369104145, 75.83907058166876 26.81741584019969, 75.82900874891719 26.817475132819816))",POINT (75.83407271477333 26.821959508574707),,4725678683,POINT (582983.0737157963 2968588.516279088),8611217506.0,JAGATPURA PHATAK,"9A, 27A, AC7, 4A, AC8",3350,55.83333322166666,8.0,8.0,63.83333322166666,0.4699738911615732,1.0,0.4699738911615732,3336.9779937530966,BAGRU ANSIK,33
"POLYGON ((75.82907444927905 26.826503006766334, 75.82914018053303 26.83553086904303, 75.83920360804093 26.83547153020982, 75.8391370792214 26.82644369104145, 75.82907444927905 26.826503006766334))",POINT (75.83413882927034 26.830987365168216),,3963034368,POINT (582983.0737157963 2968588.516279088),8611217506.0,JAGATPURA PHATAK,"9A, 27A, AC7, 4A, AC8",667,11.116666644433332,8.0,8.0,19.11666664443333,1.569311248555764,1.0,1.569311248555764,3336.9779937530966,BAGRU ANSIK,33
"POLYGON ((75.82914018053303 26.83553086904303, 75.82920594268967 26.84455871964715, 75.83927016813804 26.844499357702052, 75.83920360804093 26.83547153020982, 75.82914018053303 26.83553086904303))",POINT (75.83420497485214 26.840015210088755),,8611037770,POINT (582983.0737157963 2968588.516279088),8611217506.0,JAGATPURA PHATAK,"9A, 27A, AC7, 4A, AC8",435,7.2499999855,8.0,8.0,15.2499999855,1.9672131166245632,1.0,1.9672131166245632,3443.7014426456594,BAGRU ANSIK,35
"POLYGON ((75.82920594268967 26.84455871964715, 75.82927173575956 26.85358655857598, 75.83933675952343 26.853527173515424, 75.83927016813804 26.844499357702052, 75.82920594268967 26.84455871964715))",POINT (75.83427115152939 26.84904304333358),,10962021118,POINT (582546.564630175 2969344.5253581996),3962982609.0,MODAL TOWN,"9A, 27A, 4A, AC8",3833,63.883333205566665,8.0,8.0,71.88333320556666,0.4173429175050663,1.0,0.4173429175050663,3443.7014426456594,BAGRU ANSIK,35
"POLYGON ((75.82927173575956 26.85358655857598, 75.82933755975323 26.862614385826785, 75.83940338220778 26.862554977647207, 75.83933675952343 26.853527173515424, 75.82927173575956 26.85358655857598))",POINT (75.83433735931273 26.858070864899965),,3788568799,POINT (581881.6888168352 2970757.4701157496),3787492069.0,APEX CIRCLE,"9A, 27A, AC7, 4A, AC8",1133,18.883333295566665,8.0,8.0,26.883333295566665,1.1159330455850616,1.0,1.1159330455850616,3443.7014426456594,BAGRU ANSIK,35
"POLYGON ((75.82933755975323 26.862614385826785, 75.8294034146813 26.87164220139684, 75.83947003620182 26.87158277009465, 75.83940338220778 26.862554977647207, 75.82933755975323 26.862614385826785))",POINT (75.83440359821276 26.86709867478518),,10962034359,POINT (581732.3848428136 2971841.2564309933),3784608645.0,KV3,"9A, 3, 27A, AC7, 4A, AC8",3448,57.46666655173333,8.0,8.0,65.46666655173334,0.458248473309593,1.0,0.458248473309593,3443.7014426456594,BAGRU ANSIK,35
"POLYGON ((75.8294034146813 26.87164220139684, 75.82946930055434 26.88067000528341, 75.83953672151624 26.88061055085503, 75.83947003620182 26.87158277009465, 75.8294034146813 26.87164220139684))",POINT (75.83446986824015 26.876126472986495),,6731800040,POINT (581651.2384757751 2972313.6010933965),3784609096.0,BAIJI KI KOTHI,"9A, 3, 27A, AC7, 4A, AC8",1963,32.716666601233335,8.0,8.0,40.716666601233335,0.7367990187853757,1.0,0.7367990187853757,3443.7014426456594,BAGRU ANSIK,35
"POLYGON ((75.82946930055434 26.88067000528341, 75.82953521738294 26.88969779748377, 75.8396034381618 26.88963831992563, 75.83953672151624 26.88061055085503, 75.82946930055434 26.88067000528341))",POINT (75.83453616940557 26.885154259501174),,8631810383,POINT (582134.1060351927 2975253.891230592),316944100.0,RAJA PARK ,"7, 27A, AC7, 4A, AC8",1968,32.7999999344,8.0,8.0,40.7999999344,0.7352941188292964,1.0,0.7352941188292964,17368.938299036214,ADARSH NAGAR,47
"POLYGON ((75.82953521738294 26.88969779748377, 75.82960116517772 26.898725577995172, 75.8396701861492 26.8986660773037, 75.8396034381618 26.88963831992563, 75.82953521738294 26.88969779748377))",POINT (75.83460250171964 26.8941820343265),,3783477040,POINT (582760.681641879 2975542.2329443917),317190876.0,BARAF KHANA,"7, 27A, AC7, 4A, AC8",791,13.183333306966666,8.0,8.0,21.183333306966663,1.41620771222694,1.0,1.41620771222694,17368.938299036214,ADARSH NAGAR,47
"POLYGON ((75.82960116517772 26.898725577995172, 75.82966714394928 26.907753346814946, 75.8397369654892 26.90769382298653, 75.8396701861492 26.8986660773037, 75.82960116517772 26.898725577995172))",POINT (75.83466886519307 26.903209797459745),,1813580656,POINT (583088.8385719976 2975914.4777907007),319213941.0,MANTAL HOSPITAL,"7, 27A, AC7, 4A, AC8",368,6.133333321066666,8.0,8.0,14.133333321066663,2.1226415112762558,1.0,2.1226415112762558,21327.618041559464,ADARSH NAGAR,50
"POLYGON ((75.82966714394928 26.907753346814946, 75.82973315370822 26.91678110394031, 75.8398037761925 26.916721556971396, 75.8397369654892 26.90769382298653, 75.82966714394928 26.907753346814946))",POINT (75.83473525983652 26.91223754889817),,2106291660,POINT (582739.9747011891 2977119.0111508747),2106291675.0,GHAT GATE,"7, 9A, 27A, 14, AC7, 4A, AC8, 10B",191,3.1833333269666664,8.0,8.0,11.183333326966666,2.6825633398282256,1.0,2.6825633398282256,32530.281194335847,ADARSH NAGAR,51
"POLYGON ((75.82973315370822 26.91678110394031, 75.82979919446517 26.925808849368583, 75.8398706182699 26.925749279255577, 75.8398037761925 26.916721556971396, 75.82973315370822 26.91678110394031))",POINT (75.83480168566068 26.921265288639066),,3783076380,POINT (582938.6804603685 2977991.081703344),2688139238.0,RAMGANJ CHOPAD,"AC5, AC1, 34, 30",55,0.9166666648333331,15.0,11.5,12.416666664833333,2.4161073829070765,0.5,1.2080536914535382,53505.21789304625,KISHAN POLE,56
"POLYGON ((75.82979919446517 26.925808849368583, 75.82986526623078 26.934836583097017, 75.83993749173212 26.934776989836326, 75.8398706182699 26.925749279255577, 75.82979919446517 26.925808849368583))",POINT (75.83486814267621 26.930293016679705),,8637879557,POINT (582555.9548434971 2978858.8787626154),316420519.0,SUBHASH CHOWK,30,617,10.283333312766668,20.0,14.0,24.283333312766665,1.2354152378342502,0.5,0.6177076189171251,45841.70587510617,HAWA MAHAL,72
"POLYGON ((75.82986526623078 26.934836583097017, 75.82993136901563 26.943864305122897, 75.84000439658995 26.94380468871093, 75.83993749173212 26.934776989836326, 75.82986526623078 26.934836583097017))",POINT (75.83493463089384 26.93932073301736),,4763768315,POINT (583117.8096858803 2980046.0517907757),2265674528.0,GOVIND NAGAR,"7, AC5, AC1",289,4.816666657033333,8.0,8.0,12.816666657033334,2.34070221242253,1.0,2.34070221242253,35632.98709900536,HAWA MAHAL,74
"POLYGON ((75.82993136901563 26.943864305122897, 75.82999750283041 26.952892015443513, 75.84007133285414 26.952832375876685, 75.84000439658995 26.94380468871093, 75.82993136901563 26.943864305122897))",POINT (75.83500115032426 26.948348437649322),,3993087521,POINT (583444.746371827 2980746.0734857027),2106392971.0,RAMGARH MODE,"AC5, AC1, 34, 30",815,13.583333306166669,15.0,11.5,25.083333306166665,1.196013290331895,0.5,0.5980066451659475,11430.923894279844,HAWA MAHAL,75
"POLYGON ((75.82999750283041 26.952892015443513, 75.83006366768575 26.96191971405613, 75.84013830053549 26.961860051330845, 75.84007133285414 26.952832375876685, 75.82999750283041 26.952892015443513))",POINT (75.83506770097817 26.957376130572857),,8585769908,POINT (583575.1885564658 2981447.010486668),3993089115.0,JAL MAHAL,"AC5, AC1",926,15.433333302466666,16.0,12.0,27.433333302466664,1.0935601470384408,0.5,0.5467800735192204,11430.923894279844,HAWA MAHAL,75
"POLYGON ((75.83006366768575 26.96191971405613, 75.83012986359232 26.970947400958046, 75.84020529964477 26.970887715070713, 75.84013830053549 26.961860051330845, 75.83006366768575 26.96191971405613))",POINT (75.8351342828663 26.966403811785256),,11099461663,POINT (583987.9479188153 2982647.1976890415),8559119002.0,KANAK GHATI,"AC5, AC1",4908,81.79999983639999,16.0,12.0,93.7999998364,0.3198294248648624,0.5,0.1599147124324312,2659.749587464012,AMER ANSIK,77
"POLYGON ((75.83012986359232 26.970947400958046, 75.83019609056078 26.97997507614654, 75.84027233019276 26.979915367093557, 75.84020529964477 26.970887715070713, 75.83012986359232 26.970947400958046))",POINT (75.83520089599938 26.975431481283795),,4043290417,POINT (583987.9479188153 2982647.1976890415),8559119002.0,KANAK GHATI,"AC5, AC1",4196,69.93333319346667,16.0,12.0,81.93333319346667,0.3661513431799719,0.5,0.1830756715899859,4127.213848731749,,
"POLYGON ((75.83019609056078 26.97997507614654, 75.83026234860178 26.98900273961892, 75.84033939219029 26.988943007396664, 75.84027233019276 26.979915367093557, 75.83019609056078 26.97997507614654))",POINT (75.83526754038813 26.98445913906576),,11537872378,POINT (586961.8980522598 2986300.010284114),316420113.0,AMBER,,9640,160.66666634533334,14.0,11.0,171.66666634533334,0.1747572818805165,0.5,0.0873786409402582,4127.213848731749,,
"POLYGON ((75.83026234860178 26.98900273961892, 75.83032863772601 26.998030391372417, 75.84040648564815 26.997970635977317, 75.84033939219029 26.988943007396664, 75.83026234860178 26.98900273961892))",POINT (75.8353342160433 26.99348678512844),,11099461718,POINT (586961.8980522598 2986300.010284114),316420113.0,AMBER,,3547,59.11666654843333,14.0,11.0,70.11666654843333,0.4278583320739784,0.5,0.2139291660369892,4127.213848731749,,
"POLYGON ((75.83880490391364 26.78130432015341, 75.83887127650543 26.790332217661387, 75.8489306887079 26.79027228004017, 75.84886352043381 26.781244405901163, 75.83880490391364 26.78130432015341))",POINT (75.84386759739192 26.78578839666567),,9603133742,POINT (583507.229814946 2964580.8345124293),4805541837.0,DWARKA PURI,"3, AC3",1333,22.216666622233333,14.0,11.0,33.21666662223333,0.9031610649311728,0.5,0.4515805324655864,4127.213848731749,,
"POLYGON ((75.83887127650543 26.790332217661387, 75.83893768032145 26.799360103506924, 75.84899788858044 26.79930014251311, 75.8489306887079 26.79027228004017, 75.83887127650543 26.790332217661387))",POINT (75.84393438353052 26.79481627669218),,10241773226,POINT (583507.229814946 2964580.8345124293),4805541837.0,DWARKA PURI,"3, AC3",694,11.566666643533331,14.0,11.0,22.56666664353333,1.3293943883642538,0.5,0.6646971941821269,3336.9779937530966,BAGRU ANSIK,33
"POLYGON ((75.83893768032145 26.799360103506924, 75.83900411537233 26.808387977687268, 75.84906512006226 26.80832799331728, 75.84899788858044 26.79930014251311, 75.83893768032145 26.799360103506924))",POINT (75.84400120108585 26.803844145053084),,4757404261,POINT (583507.229814946 2964580.8345124293),4805541837.0,DWARKA PURI,"3, AC3",913,15.216666636233333,14.0,11.0,26.21666663623333,1.1443102365476865,0.5,0.5721551182738431,3336.9779937530966,BAGRU ANSIK,33
"POLYGON ((75.83900411537233 26.808387977687268, 75.83907058166876 26.81741584019969, 75.84913238316412 26.817355832449913, 75.84906512006226 26.80832799331728, 75.83900411537233 26.808387977687268))",POINT (75.8440680500686 26.812872001745646),,4135511675,POINT (583137.95029687 2965321.5405066554),3778163400.0,NRI,27A,1275,21.2499999575,30.0,19.0,40.2499999575,0.745341615693839,0.5,0.3726708078469195,3336.9779937530966,BAGRU ANSIK,33
